"longitude","latitude","seasonal_high_temp"
0.5,-19.5,23.9007686965454
0.5,-20.5,23.7282045978384
0.5,-21.5,23.6038456262591
0.5,-22.5,23.519230243535
0.5,-23.5,23.4610251166309
0.5,-24.5,23.421794348277
0.5,-25.5,23.3894866566914
0.5,-26.5,23.3384610168063
0.5,-27.5,23.2256405065075
0.5,-28.5,23.0182046137081
0.5,-29.5,22.80743538765
0.5,-30.5,22.5387174449383
0.5,-31.5,22.1735892479714
0.5,-32.5,21.7107687454957
0.5,-33.5,21.1982046543883
0.5,-34.5,20.5874354372708
0.5,-35.5,19.8517944280727
0.5,-36.5,18.9346149613938
0.5,-37.5,17.8256406272069
0.5,-38.5,16.5556406555936
0.5,-39.5,15.2589740179097
0.5,-40.5,14.1269227611617
0.5,-41.5,13.0225638114871
0.5,-42.5,11.9323074255998
0.5,-43.5,10.8343587321922
0.5,-44.5,9.81974337025522
0.5,-45.5,8.70538442080411
0.5,-46.5,7.69769213563548
0.5,-47.5,6.85410241090143
0.5,-48.5,6.07307678733308
0.5,-49.5,5.26743577969953
0.5,-50.5,4.3564101590369
0.5,-51.5,3.3617947966529
0.5,-52.5,2.39256404908613
0.5,-53.5,1.74076919186001
0.5,-54.5,1.34717945706768
0.5,-55.5,1.12102561596877
0.5,-56.5,0.97820510634054
0.5,-57.5,0.868717929300589
0.5,-58.5,0.803846135878792
0.5,-59.5,0.772564085295949
0.5,-60.5,0.787179469584655
0.5,-61.5,0.80179485387336
0.5,-62.5,0.81769228941546
0.5,-63.5,0.8392307504725
0.5,-64.5,0.893846133867135
0.5,-65.5,0.883589723839974
0.5,-66.5,0.752307675492305
0.5,-67.5,0.469743579244002
0.5,-68.5,0.0671794856779086
0.5,-69.5,-0.413076913843934
0.5,-70.5,-0.723333317165573
1.5,89.5,-1.79923072901483
1.5,88.5,-1.79923072901483
1.5,87.5,-1.71948714105365
1.5,86.5,-1.7151281667921
1.5,85.5,-1.70589739776766
1.5,84.5,-1.68051278295043
1.5,83.5,-1.56641022139826
1.5,82.5,-1.27641022788026
1.5,81.5,-0.62794870391297
1.5,80.5,0.438461528661159
1.5,79.5,1.85256406115607
1.5,78.5,3.23692300457221
1.5,77.5,4.40333323491116
1.5,76.5,5.10102552700883
1.5,75.5,5.346153726658
1.5,74.5,5.89564089386318
1.5,73.5,6.73435882383432
1.5,72.5,7.66307675179381
1.5,71.5,8.41282032477932
1.5,70.5,9.23256389620021
1.5,69.5,9.97641003342011
1.5,68.5,10.5764100200091
1.5,67.5,11.0266664202015
1.5,66.5,11.4876920509224
1.5,65.5,11.887435631731
1.5,64.5,12.2199997268617
1.5,63.5,12.5261535661725
1.5,62.5,12.8987176604091
1.5,61.5,13.3328202148088
1.5,60.5,13.7825637944998
1.5,59.5,14.1305125046712
1.5,58.5,14.5256407009676
1.5,57.5,14.9494868453401
1.5,56.5,15.3433329903831
1.5,55.5,15.5574355497001
1.5,54.5,15.9510252844924
1.5,53.5,16.4228201457419
1.5,52.5,17.0548714136657
1.5,51.5,17.4507688407141
1.5,50.5,17.6371790929578
1.5,40.5,26.2461532595066
1.5,39.5,26.3112814631791
1.5,38.5,26.0489737767344
1.5,37.5,25.5653840439537
1.5,36.5,25.1574353351234
1.5,5.5,29.0933326830467
1.5,4.5,29.3069224218623
1.5,3.5,29.5589736982798
1.5,2.5,29.6566660037885
1.5,1.5,29.5638454930427
1.5,0.5,29.3605121642542
1.5,-0.5,29.1451275536838
1.5,-1.5,28.9917942237778
1.5,-2.5,28.9138455075713
1.5,-3.5,28.8776916622256
1.5,-4.5,28.7984608947658
1.5,-5.5,28.6807685897041
1.5,-6.5,28.4917942349536
1.5,-7.5,28.2228198819913
1.5,-8.5,27.8830762998416
1.5,-9.5,27.4553840017089
1.5,-10.5,26.9661532434133
1.5,-11.5,26.4389737680172
1.5,-12.5,25.9174353181361
1.5,-13.5,25.4297430213445
1.5,-14.5,25.0220507227649
1.5,-15.5,24.707178934931
1.5,-16.5,24.4476917612438
1.5,-17.5,24.2266661251585
1.5,-18.5,24.029743052637
1.5,-19.5,23.8407686978865
1.5,-20.5,23.6541020353922
1.5,-21.5,23.5135892180201
1.5,-22.5,23.4069225537376
1.5,-23.5,23.3223071710135
1.5,-24.5,23.2569225570903
1.5,-25.5,23.2082046094613
1.5,-26.5,23.1517943543119
1.5,-27.5,23.0441020490267
1.5,-28.5,22.8366661562274
1.5,-29.5,22.6351276991937
1.5,-30.5,22.4015379608251
1.5,-31.5,22.0817943782283
1.5,-32.5,21.641025157311
1.5,-33.5,21.1625636295439
1.5,-34.5,20.5746149247369
1.5,-35.5,19.8474354538111
1.5,-36.5,18.9376918844019
1.5,-37.5,17.8130765249236
1.5,-38.5,16.5343586047873
1.5,-39.5,15.2276919673269
1.5,-40.5,14.0951278900775
1.5,-41.5,13.0010253504301
1.5,-42.5,11.9312817845971
1.5,-43.5,10.8643587315216
1.5,-44.5,9.89025618919195
1.5,-45.5,8.78076903450375
1.5,-46.5,7.74641008326449
1.5,-47.5,6.8692306156915
1.5,-48.5,6.09256396638468
1.5,-49.5,5.27820501022805
1.5,-50.5,4.35410246678079
1.5,-51.5,3.35487171988457
1.5,-52.5,2.39692302334767
1.5,-53.5,1.72974355108081
1.5,-54.5,1.31846150899163
1.5,-55.5,1.10333330867191
1.5,-56.5,0.987948695866343
1.5,-57.5,0.886666646848122
1.5,-58.5,0.82589741743719
1.5,-59.5,0.792307674598235
1.5,-60.5,0.806666648636262
1.5,-61.5,0.821025622674288
1.5,-62.5,0.836923058216388
1.5,-63.5,0.856923057769354
1.5,-64.5,0.899230749131395
1.5,-65.5,0.877948698325035
1.5,-66.5,0.742564085966501
1.5,-67.5,0.463589733227705
1.5,-68.5,0.0728205111928475
1.5,-69.5,-0.395897427048439
1.5,-70.5,-0.705128189367362
2.5,89.5,-1.79923072901483
2.5,88.5,-1.79923072901483
2.5,87.5,-1.71846150005093
2.5,86.5,-1.71487175654142
2.5,85.5,-1.70589739776766
2.5,84.5,-1.68051278295043
2.5,83.5,-1.56256406763807
2.5,82.5,-1.24717945930285
2.5,81.5,-0.540512808431417
2.5,80.5,0.621794857896673
2.5,79.5,2.16179482347499
2.5,78.5,3.67512812298269
2.5,77.5,4.91230758250906
2.5,76.5,5.59999987483025
2.5,75.5,5.78153833231101
2.5,74.5,6.24333319378396
2.5,73.5,7.00102548454052
2.5,72.5,7.85871777306191
2.5,71.5,8.54743570638582
2.5,70.5,9.33615363747455
2.5,69.5,10.0569228521333
2.5,68.5,10.6523074542101
2.5,67.5,11.1194869309473
2.5,66.5,11.6130766635044
2.5,65.5,12.0566663971792
2.5,64.5,12.4302561324185
2.5,63.5,12.7979484318923
2.5,62.5,13.2253843197742
2.5,61.5,13.711281744811
2.5,60.5,14.1930766058369
2.5,59.5,14.5443586492672
2.5,58.5,14.9189740255093
2.5,57.5,15.3125637603016
2.5,56.5,15.6912817005546
2.5,55.5,15.94256374622
2.5,54.5,16.4020509154369
2.5,53.5,16.9243585960701
2.5,52.5,17.4617944814933
2.5,51.5,17.8638457545581
2.5,41.5,24.8558968803248
2.5,40.5,25.6820507080127
2.5,39.5,26.0682045455353
2.5,38.5,25.9505122404737
2.5,37.5,25.5541019929239
2.5,36.5,25.1371789253197
2.5,6.5,29.05307627369
2.5,5.5,29.1671788352422
2.5,4.5,29.3779480613004
2.5,3.5,29.5851275438491
2.5,2.5,29.6484608757668
2.5,1.5,29.5415378012336
2.5,0.5,29.3484608824723
2.5,-0.5,29.1399993486702
2.5,-1.5,28.9943583262845
2.5,-2.5,28.9271788406066
2.5,-3.5,28.9107685845632
2.5,-4.5,28.8587173036753
2.5,-5.5,28.7579480751585
2.5,-6.5,28.5694865409094
2.5,-7.5,28.3074352647154
2.5,-8.5,27.9743583490833
2.5,-9.5,27.547178871452
2.5,-10.5,27.0428199083664
2.5,-11.5,26.5043583819404
2.5,-12.5,25.9615378812529
2.5,-13.5,25.4315378930993
2.5,-14.5,24.9805122621548
2.5,-15.5,24.6361532954929
2.5,-16.5,24.383589198574
2.5,-17.5,24.1725635622652
2.5,-18.5,23.968973823226
2.5,-19.5,23.7697430584484
2.5,-20.5,23.5728199859269
2.5,-21.5,23.4192302457702
2.5,-22.5,23.2894866589266
2.5,-23.5,23.1802558921373
2.5,-24.5,23.091794355653
2.5,-25.5,23.0258969212285
2.5,-26.5,22.9610251278067
2.5,-27.5,22.8541020532736
2.5,-28.5,22.6582046217548
2.5,-29.5,22.469486677255
2.5,-30.5,22.2710251432294
2.5,-31.5,21.9871789957277
2.5,-32.5,21.5697431076223
2.5,-33.5,21.1169226049231
2.5,-34.5,20.5451277459088
2.5,-35.5,19.8264098132555
2.5,-36.5,18.92564060262
2.5,-37.5,17.8048713969019
2.5,-38.5,16.5269227075176
2.5,-39.5,15.2158970957956
2.5,-40.5,14.0774355827807
2.5,-41.5,12.9861535558907
2.5,-42.5,11.9148715285537
2.5,-43.5,10.8553843727479
2.5,-44.5,9.8823074714209
2.5,-45.5,8.78205108575714
2.5,-46.5,7.73846136549344
2.5,-47.5,6.84564087262903
2.5,-48.5,6.0679485823195
2.5,-49.5,5.24179475463163
2.5,-50.5,4.30794862165856
2.5,-51.5,3.31230761827185
2.5,-52.5,2.38692302357119
2.5,-53.5,1.7151281667921
2.5,-54.5,1.30128202219613
2.5,-55.5,1.09076920638864
2.5,-56.5,0.992307670127887
2.5,-57.5,0.90871792840652
2.5,-58.5,0.843333314483364
2.5,-59.5,0.810256392145768
2.5,-60.5,0.829230750696017
2.5,-61.5,0.842820493982006
2.5,-62.5,0.861282032030897
2.5,-63.5,0.881025621333183
2.5,-64.5,0.918717928183002
2.5,-65.5,0.888461518602876
2.5,-66.5,0.74820511148144
2.5,-67.5,0.472820502252151
2.5,-68.5,0.0907692287403804
2.5,-69.5,-0.370512812231214
2.5,-70.5,-0.675128190037914
3.5,89.5,-1.79923072901483
3.5,88.5,-1.79923072901483
3.5,87.5,-1.71769226929889
3.5,86.5,-1.71307688478667
3.5,85.5,-1.70589739776766
3.5,84.5,-1.68051278295043
3.5,83.5,-1.5512820166082
3.5,82.5,-1.20461535769013
3.5,81.5,-0.438717938911838
3.5,80.5,0.821794853426325
3.5,79.5,2.47897430356496
3.5,78.5,4.08128196005829
3.5,77.5,5.37717936699016
3.5,76.5,6.04410242900634
3.5,75.5,6.16666652883093
3.5,74.5,6.5584613918685
3.5,73.5,7.24307676118154
3.5,72.5,8.04871776881508
3.5,71.5,8.71358954882584
3.5,70.5,9.46974337807833
3.5,69.5,10.1671792599253
3.5,68.5,10.7484612982147
3.5,67.5,11.2182048774587
3.5,66.5,11.7346151223263
3.5,65.5,12.2107689578373
3.5,64.5,12.62717920494
3.5,63.5,13.0451279135469
3.5,62.5,13.5194868773031
3.5,61.5,14.0446150706938
3.5,60.5,14.5456407005206
3.5,59.5,14.8833330006649
3.5,58.5,15.2287176083296
3.5,57.5,15.5874355490296
3.5,56.5,15.9551278485033
3.5,55.5,16.2523073290403
3.5,54.5,16.7761534711776
3.5,53.5,17.3461534584371
3.5,52.5,17.8784611388468
3.5,51.5,18.296922667955
3.5,43.5,22.0148713028011
3.5,42.5,22.7910251316065
3.5,41.5,24.1705122802598
3.5,40.5,25.2674353326647
3.5,39.5,25.8661532680003
3.5,38.5,25.9128199336238
3.5,37.5,25.7192301943612
3.5,6.5,29.1143583236023
3.5,5.5,29.2299993466586
3.5,4.5,29.4012813941122
3.5,3.5,29.5546147240183
3.5,2.5,29.5823070310916
3.5,1.5,29.4769224180625
3.5,0.5,29.2997429348433
3.5,-0.5,29.0982044778096
3.5,-1.5,28.9746147369823
3.5,-2.5,28.9189737125849
3.5,-3.5,28.9169224305795
3.5,-4.5,28.9094865333098
3.5,-5.5,28.8394865348744
3.5,-6.5,28.6638455131593
3.5,-7.5,28.4033326984694
3.5,-8.5,28.0812814236165
3.5,-9.5,27.6597429715001
3.5,-10.5,27.1505122136516
3.5,-11.5,26.5897429954165
3.5,-12.5,26.0346148026964
3.5,-13.5,25.4610250719274
3.5,-14.5,24.9576917498444
3.5,-15.5,24.5720507328231
3.5,-16.5,24.3158968923948
3.5,-17.5,24.0917943333013
3.5,-18.5,23.8782045944857
3.5,-19.5,23.6751276759479
3.5,-20.5,23.4735892189141
3.5,-21.5,23.30589691497
3.5,-22.5,23.160512302835
3.5,-23.5,23.0356405107543
3.5,-24.5,22.9305123079759
3.5,-25.5,22.8523071815188
3.5,-26.5,22.779486670326
3.5,-27.5,22.6730764162942
3.5,-28.5,22.4923071895654
3.5,-29.5,22.3102559115833
3.5,-30.5,22.129999505356
3.5,-31.5,21.8756405366823
3.5,-32.5,21.4858969556502
3.5,-33.5,21.0592302985203
3.5,-34.5,20.5053841570536
3.5,-35.5,19.7894867371577
3.5,-36.5,18.8971790647946
3.5,-37.5,17.7884611408584
3.5,-38.5,16.5182047589945
3.5,-39.5,15.2153842752943
3.5,-40.5,14.0615381472386
3.5,-41.5,12.9376920185123
3.5,-42.5,11.8343587098404
3.5,-43.5,10.7558971954844
3.5,-44.5,9.78128183265336
3.5,-45.5,8.69743570303306
3.5,-46.5,7.65974341853498
3.5,-47.5,6.76205113090766
3.5,-48.5,5.99358960962257
3.5,-49.5,5.1576921924089
3.5,-50.5,4.22051272617701
3.5,-51.5,3.24871787610344
3.5,-52.5,2.37692302379471
3.5,-53.5,1.70461534651426
3.5,-54.5,1.27769227913366
3.5,-55.5,1.06410254031802
3.5,-56.5,0.992307670127887
3.5,-57.5,0.925897415202016
3.5,-58.5,0.867692288297873
3.5,-59.5,0.838717929971142
3.5,-60.5,0.857435878270712
3.5,-61.5,0.872820493311454
3.5,-62.5,0.894102544117814
3.5,-63.5,0.91666664617757
3.5,-64.5,0.955641004280784
3.5,-65.5,0.920769210188435
3.5,-66.5,0.768974341786443
3.5,-67.5,0.485641014786103
3.5,-68.5,0.0999999977648258
3.5,-69.5,-0.355641017691829
3.5,-70.5,-0.660512805749208
4.5,89.5,-1.79923072901483
4.5,88.5,-1.79923072901483
4.5,87.5,-1.70615380801834
4.5,86.5,-1.70256406450883
4.5,85.5,-1.69794867999661
4.5,84.5,-1.67769227019296
4.5,83.5,-1.50871791499547
4.5,82.5,-1.1438461282792
4.5,81.5,-0.321282044100838
4.5,80.5,1.02282048995869
4.5,79.5,2.81307686019975
4.5,78.5,4.45358964404426
4.5,77.5,5.70846141086748
4.5,76.5,6.32923062776144
4.5,75.5,6.44846139432719
4.5,74.5,6.78564087397013
4.5,73.5,7.41025624462427
4.5,72.5,8.18974340668855
4.5,71.5,8.89948698056814
4.5,70.5,9.64589722029483
4.5,69.5,10.3248715640929
4.5,68.5,10.8933330898484
4.5,67.5,11.3528202590652
4.5,66.5,11.874615119197
4.5,65.5,12.3751279285225
4.5,64.5,12.820512533952
4.5,63.5,13.2358971400521
4.5,62.5,13.7146150780698
4.5,61.5,14.2715381425447
4.5,60.5,14.7866663361589
4.5,59.5,15.0787176116823
4.5,58.5,15.4007688865352
4.5,57.5,15.7274355459003
4.5,56.5,16.0751278458211
4.5,55.5,16.4312816840143
4.5,54.5,17.0023073122765
4.5,53.5,17.5864098633234
4.5,52.5,18.0502560068017
4.5,51.5,18.3805124096763
4.5,43.5,22.2333328363796
4.5,42.5,22.8771789758347
4.5,41.5,24.0143584375962
4.5,40.5,25.0920507212002
4.5,39.5,25.7717942957504
4.5,38.5,25.9115378823704
4.5,37.5,25.8074353205948
4.5,6.5,29.2446147309473
4.5,5.5,29.3353839596877
4.5,4.5,29.4299993421882
4.5,3.5,29.4756403668091
4.5,2.5,29.4582044697629
4.5,1.5,29.3717942152841
4.5,0.5,29.2258967826477
4.5,-0.5,29.0287172998755
4.5,-1.5,28.9146147383234
4.5,-2.5,28.8746147392174
4.5,-3.5,28.906922430803
4.5,-4.5,28.9469224299089
4.5,-5.5,28.9253839688519
4.5,-6.5,28.7805121772182
4.5,-7.5,28.5205121830297
4.5,-8.5,28.201537831185
4.5,-9.5,27.7851275840822
4.5,-10.5,27.2766660569857
4.5,-11.5,26.7058968389741
4.5,-12.5,26.1341019799599
4.5,-13.5,25.5238455833437
4.5,-14.5,24.9715379033811
4.5,-15.5,24.5317943234665
4.5,-16.5,24.2199994586408
4.5,-17.5,23.9723071564849
4.5,-18.5,23.7441020333805
4.5,-19.5,23.5379481918346
4.5,-20.5,23.3512815293402
4.5,-21.5,23.1751276871237
4.5,-22.5,23.0228199982204
4.5,-23.5,22.8946148728809
4.5,-24.5,22.7766661575685
4.5,-25.5,22.6935892363485
4.5,-26.5,22.6189738534009
4.5,-27.5,22.5194866761374
4.5,-28.5,22.3389738596594
4.5,-29.5,22.1741020684727
4.5,-30.5,21.9889738674825
4.5,-31.5,21.7489738728469
4.5,-32.5,21.3866661886374
4.5,-33.5,20.9917944025917
4.5,-34.5,20.4638456964435
4.5,-35.5,19.7561534045694
4.5,-36.5,18.8582047066914
4.5,-37.5,17.7482047315018
4.5,-38.5,16.5071791182153
4.5,-39.5,15.2476919668798
4.5,-40.5,14.07717917253
4.5,-41.5,12.8876920196299
4.5,-42.5,11.7028202512421
4.5,-43.5,10.574871558505
4.5,-44.5,9.59076901639883
4.5,-45.5,8.54794852688718
4.5,-46.5,7.51666649865607
4.5,-47.5,6.60230754473462
4.5,-48.5,5.8525639717491
4.5,-49.5,5.01717937503679
4.5,-50.5,4.10230760061397
4.5,-51.5,3.18307685192961
4.5,-52.5,2.41256404863909
4.5,-53.5,1.71435893604007
4.5,-54.5,1.229487152006
4.5,-55.5,0.997435875141468
4.5,-56.5,0.974871773081712
4.5,-57.5,0.941025619992079
4.5,-58.5,0.894615364619173
4.5,-59.5,0.863846134537688
4.5,-60.5,0.875641006068924
4.5,-61.5,0.874871775316886
4.5,-62.5,0.896410236373926
4.5,-63.5,0.934102543223745
4.5,-64.5,1.01256407993153
4.5,-65.5,0.983333311354121
4.5,-66.5,0.82051280217293
4.5,-67.5,0.52102562937981
4.5,-68.5,0.11769230506168
4.5,-69.5,-0.351538453680965
4.5,-70.5,-0.662051267253283
5.5,89.5,-1.79923072901483
5.5,88.5,-1.79923072901483
5.5,87.5,-1.70384611576222
5.5,86.5,-1.70102560300476
5.5,85.5,-1.69461534673778
5.5,84.5,-1.67333329593142
5.5,83.5,-1.49461535120813
5.5,82.5,-1.1023076676692
5.5,81.5,-0.227435892352309
5.5,80.5,1.19538458866569
5.5,79.5,3.066923008372
5.5,78.5,4.75256399633602
5.5,77.5,6.07717935134394
5.5,76.5,6.69999985024333
5.5,75.5,6.75641010539272
5.5,74.5,7.05384599618041
5.5,73.5,7.62589726544535
5.5,72.5,8.36282032589691
5.5,71.5,9.07769210479007
5.5,70.5,9.81025619098009
5.5,69.5,10.4787177145004
5.5,68.5,11.0530766760214
5.5,67.5,11.534358716546
5.5,66.5,12.0674356277077
5.5,65.5,12.5653843345264
5.5,64.5,13.0056407349423
5.5,63.5,13.4033330337455
5.5,62.5,13.8412817419053
5.5,61.5,14.4320509594698
5.5,60.5,14.9451278710786
5.5,59.5,15.223589403316
5.5,58.5,15.6015381128169
5.5,57.5,15.9292304131847
5.5,56.5,16.2761534823535
5.5,55.5,16.6948714217123
5.5,54.5,17.3097432028407
5.5,53.5,17.855127806035
5.5,52.5,18.1251278
5.5,43.5,22.6082046228724
5.5,42.5,23.118973842225
5.5,41.5,23.9989738225555
5.5,40.5,24.9384609810435
5.5,39.5,25.5925635305257
5.5,38.5,25.7894866030472
5.5,37.5,25.7574353217123
5.5,5.5,29.3792301125538
5.5,4.5,29.4084608811312
5.5,3.5,29.4048711376217
5.5,2.5,29.3684608820253
5.5,1.5,29.307948062865
5.5,0.5,29.184101911787
5.5,-0.5,28.9787173009931
5.5,-1.5,28.878973713479
5.5,-2.5,28.8556403806672
5.5,-3.5,28.9094865333098
5.5,-4.5,28.982050634252
5.5,-5.5,29.0110249925787
5.5,-6.5,28.9033326872935
5.5,-7.5,28.6546147441348
5.5,-8.5,28.3305121872765
5.5,-9.5,27.9184609144353
5.5,-10.5,27.4053840028265
5.5,-11.5,26.8243583747878
5.5,-12.5,26.2351276187274
5.5,-13.5,25.5787173769891
5.5,-14.5,24.9879481594245
5.5,-15.5,24.5084609906547
5.5,-16.5,24.1597430497312
5.5,-17.5,23.877948184235
5.5,-18.5,23.635896907594
5.5,-19.5,23.4192302457702
5.5,-20.5,23.2305123012704
5.5,-21.5,23.0369225620077
5.5,-22.5,22.862563591546
5.5,-23.5,22.7192302614164
5.5,-24.5,22.594102059085
5.5,-25.5,22.510255907113
5.5,-26.5,22.4399994984269
5.5,-27.5,22.3497430901879
5.5,-28.5,22.1838456579986
5.5,-29.5,22.0315379690952
5.5,-30.5,21.8584610498868
5.5,-31.5,21.6335892600413
5.5,-32.5,21.3046149084201
5.5,-33.5,20.929230301426
5.5,-34.5,20.4258969793431
5.5,-35.5,19.7376918665205
5.5,-36.5,18.8592303476941
5.5,-37.5,17.7689739618068
5.5,-38.5,16.5410252713049
5.5,-39.5,15.279486837964
5.5,-40.5,14.0674355830042
5.5,-41.5,12.8171792006932
5.5,-42.5,11.5723074336465
5.5,-43.5,10.3953843830297
5.5,-44.5,9.35820491903294
5.5,-45.5,8.33333314706882
5.5,-46.5,7.33256393866852
5.5,-47.5,6.45358959934077
5.5,-48.5,5.77410243504131
5.5,-49.5,4.97128194016524
5.5,-50.5,4.09076913933341
5.5,-51.5,3.21923069727535
5.5,-52.5,2.49794866211521
5.5,-53.5,1.78717944723291
5.5,-54.5,1.26769227935718
5.5,-55.5,1.00410254165912
5.5,-56.5,0.962820491299797
5.5,-57.5,0.93538459447714
5.5,-58.5,0.902051261888865
5.5,-59.5,0.876923057322319
5.5,-60.5,0.892820492864419
5.5,-61.5,0.889487159605592
5.5,-62.5,0.916410235926891
5.5,-63.5,0.95948715804097
5.5,-64.5,1.04384613051437
5.5,-65.5,1.00641023391523
5.5,-66.5,0.826410237938548
5.5,-67.5,0.51589742436623
5.5,-68.5,0.115897433306926
5.5,-69.5,-0.345897428166026
5.5,-70.5,-0.650769216223405
6.5,89.5,-1.79923072901483
6.5,88.5,-1.79923072901483
6.5,87.5,-1.70307688501019
6.5,86.5,-1.69999996200204
6.5,85.5,-1.6943589364871
6.5,84.5,-1.67205124467802
6.5,83.5,-1.48461535143164
6.5,82.5,-1.06666664282481
6.5,81.5,-0.144871791633658
6.5,80.5,1.32846150876811
6.5,79.5,3.24743582485005
6.5,78.5,4.96256399164215
6.5,77.5,6.36410242185379
6.5,76.5,7.01205112531972
6.5,75.5,7.02923061211522
6.5,74.5,7.30256393933908
6.5,73.5,7.82999982498586
6.5,72.5,8.52128186081656
6.5,71.5,9.2253844091812
6.5,70.5,9.95025618785085
6.5,69.5,10.6305125829023
6.5,68.5,11.2264100054804
6.5,67.5,11.736409994081
6.5,66.5,12.2699997257441
6.5,65.5,12.7530766380234
6.5,64.5,13.1499997060746
6.5,63.5,13.4746150834343
6.5,62.5,13.7151278985712
6.5,58.5,15.893845798591
6.5,57.5,16.2164098939452
6.5,56.5,16.5238457845094
6.5,55.5,16.9792303897154
6.5,54.5,17.6284611444347
6.5,53.5,18.0794867753791
6.5,43.5,23.1366661495219
6.5,42.5,23.5033328079929
6.5,41.5,24.1276917683964
6.5,40.5,24.8710250851149
6.5,39.5,25.4335891751047
6.5,38.5,25.6492301959258
6.5,37.5,25.6697430159801
6.5,4.5,29.3720506255348
6.5,3.5,29.3528198567338
6.5,2.5,29.3156403703854
6.5,1.5,29.273589089274
6.5,0.5,29.1610249892259
6.5,-0.5,28.9507685836691
6.5,-1.5,28.8487173038989
6.5,-2.5,28.8371788426183
6.5,-3.5,28.9079480718057
6.5,-4.5,29.017948069347
6.5,-5.5,29.0923070420439
6.5,-6.5,29.030768581881
6.5,-7.5,28.8161532020626
6.5,-8.5,28.477948081417
6.5,-9.5,28.0579480908047
6.5,-10.5,27.5369224614249
6.5,-11.5,26.9425635003509
6.5,-12.5,26.3341019754895
6.5,-13.5,25.6489737856751
6.5,-14.5,25.0038455949666
6.5,-15.5,24.4828199655868
6.5,-16.5,24.1058968970886
6.5,-17.5,23.7751276737127
6.5,-18.5,23.5066661412517
6.5,-19.5,23.2817943514062
6.5,-20.5,23.0966661504159
6.5,-21.5,22.8933328216275
6.5,-22.5,22.6999994926155
6.5,-23.5,22.5330764194234
6.5,-24.5,22.3923071918006
6.5,-25.5,22.3038456553163
6.5,-26.5,22.2420507849027
6.5,-27.5,22.1648712994483
6.5,-28.5,22.0217943795694
6.5,-29.5,21.8810251519466
6.5,-30.5,21.7202559247708
6.5,-31.5,21.5266661855082
6.5,-32.5,21.2330764484807
6.5,-33.5,20.8810251742983
6.5,-34.5,20.4125636463077
6.5,-35.5,19.754102122564
6.5,-36.5,18.9084611158245
6.5,-37.5,17.8410252422476
6.5,-38.5,16.6274355257837
6.5,-39.5,15.3538458106609
6.5,-40.5,14.0935894285735
6.5,-41.5,12.7787176630913
6.5,-42.5,11.4794869229006
6.5,-43.5,10.26333310393
6.5,-44.5,9.21769210166083
6.5,-45.5,8.19076904769127
6.5,-46.5,7.20846137733987
6.5,-47.5,6.37102549862212
6.5,-48.5,5.75461525598971
6.5,-49.5,4.9876921962087
6.5,-50.5,4.14025631771447
6.5,-51.5,3.30153838774333
6.5,-52.5,2.60923071090992
6.5,-53.5,1.89512816276879
6.5,-54.5,1.34589740581428
6.5,-55.5,1.04615382277049
6.5,-56.5,0.965897414307946
6.5,-57.5,0.932051261218312
